Tiempo (ms)	Antebrazo	Cuello
120828	508	511
120829	512	508
120830	507	508
120831	503	507
120832	504	501
120833	507	509
120834	504	506
120835	501	506
120836	507	510
120837	509	512
120838	503	514
120839	501	513
120840	504	511
120841	509	511
120842	507	512
120843	510	510
120844	511	513
120845	515	508
120846	518	504
120847	517	506
120848	515	504
120849	510	506
120850	506	505
120851	507	511
120852	504	513
120853	504	511
120854	512	507
120855	517	506
120856	507	509
120857	504	509
120858	508	511
120859	504	516
120860	501	513
120861	502	510
120862	503	505
120863	506	505
120864	507	508
120865	511	507
120866	513	504
120867	508	507
120868	509	507
120869	511	511
120870	509	513
120871	507	512
120872	505	511
120873	504	511
120874	509	510
120875	511	509
120876	511	508
120877	510	508
120878	505	507
120879	507	504
120880	505	508
120881	505	511
120882	504	510
120883	506	511
120884	507	515
120885	507	515
120886	508	510
120887	512	509
120888	514	508
120889	520	509
120890	516	504
120891	517	505
120892	509	510
120893	507	509
120894	506	509
120895	504	508
120896	500	508
120897	502	508
120898	507	508
120899	503	509
120900	505	506
120901	509	509
120902	505	507
120903	508	510
120904	509	511
120905	509	513
120906	508	510
120907	506	512
120908	505	507
120909	505	509
120910	508	511
120911	507	508
120912	508	505
120913	510	511
120914	509	511
120915	510	503
120916	514	502
120917	510	508
120918	510	511
120919	504	510
120920	503	507
120921	505	507
120922	505	507
120923	506	512
120924	509	514
120925	506	513
120926	505	511
120927	508	509
120928	508	509
120929	508	512
120930	508	509
120931	508	506
120932	509	508
120933	502	511
120934	503	508
120935	508	509
120936	510	508
120937	513	508
120938	513	512
120939	514	509
120940	510	507
120941	509	509
120942	508	509
120943	509	508
120944	507	509
120945	507	508
120946	500	510
120947	503	508
120948	505	507
120949	510	507
120950	512	511
120951	511	509
120952	510	507
120953	506	508
120954	505	508
120955	504	510
120956	507	510
120957	507	508
120958	508	507
120959	509	509
120960	506	508
120961	508	511
120962	508	513
120963	510	508
120964	513	508
120965	511	510
120966	512	508
120967	508	507
120968	507	508
120969	506	508
120970	506	509
120971	508	508
120972	505	508
120973	506	507
120974	504	508
120975	499	511
120976	499	509
120977	500	510
120978	509	511
120979	512	508
120980	511	504
120981	507	507
120982	505	506
120983	509	509
120984	514	513
120985	515	512
120986	517	508
120987	515	509
120988	517	508
120989	511	507
120990	508	508
120991	505	508
120992	507	506
120993	505	510
120994	505	510
120995	500	509
120996	505	508
120997	506	508
120998	506	510
120999	505	516
121000	508	512
121001	510	511
121002	515	512
121003	508	512
121004	505	510
121005	502	503
121006	499	503
121007	504	501
121008	510	504
121009	516	511
121010	514	507
121011	511	507
121012	515	504
121013	513	506
121014	510	506
121015	511	509
121016	508	508
121017	508	511
121018	503	510
121019	504	511
121020	505	509
121021	505	512
121022	504	508
121023	499	508
121024	503	511
121025	506	511
121026	507	512
121027	509	511
121028	505	513
121029	507	512
121030	507	512
121031	507	511
121032	510	512
121033	511	510
121034	511	512
121035	509	509
121036	507	510
121037	508	511
121038	507	512
121039	509	510
121040	503	510
121041	507	506
121042	510	503
121043	512	505
121044	511	507
121045	510	505
121046	510	509
121047	508	508
121048	506	508
121049	509	510
121050	507	508
121051	507	508
121052	503	508
121053	505	506
121054	506	507
121055	505	510
121056	505	514
121057	507	511
121058	511	511
121059	508	514
121060	510	513
121061	512	512
121062	512	510
121063	508	507
121064	507	505
121065	505	505
121066	506	505
121067	505	507
121068	504	504
121069	507	504
121070	513	505
121071	513	510
121072	510	508
121073	511	510
121074	508	511
121075	503	512
121076	505	513
121077	504	511
121078	506	508
121079	505	504
121080	508	508
121081	508	510
121082	508	510
121083	511	508
121084	509	508
121085	506	511
121086	509	512
121087	512	511
121088	509	511
121089	507	509
121090	504	508
121091	499	507
121092	504	507
121093	510	505
121094	510	505
121095	508	505
121096	511	512
121097	513	513
121098	514	513
121099	516	513
121100	506	510
121101	504	510
121102	507	515
121103	507	516
121104	509	512
121105	511	508
121106	514	507
121107	506	505
121108	503	505
121109	504	506
121110	503	508
121111	508	508
121112	506	507
121113	507	510
121114	504	512
121115	505	509
121116	509	512
121117	510	511
121118	508	507
121119	505	508
121120	505	507
121121	507	508
121122	507	512
121123	507	514
121124	510	512
121125	509	512
121126	508	508
121127	508	504
121128	509	505
121129	513	505
121130	512	510
121131	511	513
121132	513	512
121133	511	512
121134	510	515
121135	508	512
121136	508	506
121137	505	504
121138	504	508
121139	499	504
121140	499	499
121141	508	502
121142	509	501
121143	508	501
121144	510	492
121145	508	498
121146	509	504
121147	511	505
121148	509	507
121149	509	504
121150	511	504
121151	509	505
121152	506	509
121153	507	511
121154	504	511
121155	508	510
121156	511	512
121157	508	515
121158	507	516
121159	505	516
121160	507	511
121161	509	512
121162	510	515
121163	507	516
121164	510	512
121165	508	515
121166	505	514
121167	508	512
121168	507	509
121169	508	510
121170	505	513
121171	508	513
121172	508	515
121173	511	515
121174	509	512
121175	508	511
121176	508	510
121177	510	513
121178	507	506
121179	508	505
121180	505	506
121181	505	513
121182	506	516
121183	506	512
121184	507	511
121185	508	508
121186	512	506
121187	513	504
121188	511	508
121189	505	506
121190	502	507
121191	507	509
121192	505	508
121193	503	509
121194	505	504
121195	505	508
121196	507	512
121197	508	510
121198	508	513
121199	508	511
121200	510	507
121201	514	504
121202	516	505
121203	515	511
121204	511	511
121205	510	509
121206	508	505
121207	508	504
121208	506	507
121209	508	512
121210	506	508
121211	502	505
121212	504	509
121213	506	510
121214	505	509
121215	504	505
121216	502	507
121217	505	511
121218	505	511
121219	508	508
121220	511	509
121221	508	508
121222	512	511
121223	513	514
121224	514	509
121225	508	510
121226	504	506
121227	504	505
121228	502	508
121229	503	510
121230	503	513
121231	508	507
121232	509	507
121233	519	511
121234	519	505
121235	514	509
121236	510	508
121237	508	507
121238	507	507
121239	511	512
121240	512	506
121241	511	505
121242	506	510
121243	505	513
121244	507	508
121245	506	512
121246	506	514
121247	507	509
121248	507	512
121249	507	509
121250	504	505
121251	498	507
121252	501	506
121253	499	507
121254	507	508
121255	506	509
121256	509	511
121257	512	507
121258	510	509
121259	509	508
121260	509	508
121261	510	511
121262	510	511
121263	509	509
121264	509	505
121265	510	505
121266	505	508
121267	507	505
121268	508	506
121269	512	508
121270	509	512
121271	510	510
121272	513	508
121273	512	511
121274	511	514
121275	506	512
121276	506	511
121277	507	512
121278	503	509
121279	507	512
121280	509	512
121281	510	509
121282	512	502
121283	513	508
121284	509	509
121285	504	507
121286	504	510
121287	504	510
121288	503	506
121289	504	511
121290	507	511
121291	510	510
121292	510	507
121293	510	508
121294	505	505
121295	508	511
121296	507	508
121297	504	504
121298	507	504
121299	507	507
121300	508	511
121301	509	510
121302	508	510
121303	507	514
121304	510	514
121305	510	507
121306	511	511
121307	507	510
121308	508	512
121309	508	514
121310	507	510
121311	505	505
121312	504	508
121313	503	507
121314	503	504
121315	505	509
121316	508	506
121317	509	503
121318	508	503
121319	507	511
121320	511	510
121321	515	513
121322	516	510
121323	513	510
121324	513	510
121325	512	509
121326	510	511
121327	506	510
121328	504	512
121329	506	511
121330	505	511
121331	506	513
121332	507	513
121333	511	511
121334	508	507
121335	504	503
121336	503	507
121337	505	507
121338	503	512
121339	505	514
121340	506	514
121341	506	513
121342	513	508
121343	512	509
121344	514	507
121345	509	507
121346	506	506
121347	507	505
121348	504	507
121349	503	505
121350	504	509
121351	514	511
121352	521	509
121353	519	510
121354	515	512
121355	507	511
121356	502	510
121357	498	513
121358	501	512
121359	508	513
121360	508	509
121361	509	510
121362	507	509
121363	506	509
121364	507	507
121365	506	506
121366	506	508
121367	508	507
121368	507	508
121369	509	508
121370	509	510
121371	511	510
121372	510	511
121373	508	511
121374	507	511
121375	505	507
121376	504	507
121377	507	506
121378	508	507
121379	507	508
121380	505	508
121381	505	511
121382	509	514
121383	506	517
121384	507	510
121385	505	507
121386	508	508
121387	509	504
121388	511	507
121389	516	508
121390	518	511
121391	520	512
121392	513	512
121393	508	513
121394	505	512
121395	504	510
121396	502	510
121397	499	509
121398	500	512
121399	502	511
121400	502	508
121401	502	508
121402	505	508
121403	507	505
121404	509	508
121405	507	507
121406	508	510
121407	511	508
121408	512	505
121409	509	507
121410	510	509
121411	514	507
121412	513	508
121413	513	512
121414	511	512
121415	507	512
121416	506	513
121417	511	509
121418	508	504
121419	508	508
121420	502	507
121421	498	508
121422	505	507
121423	510	511
121424	508	515
121425	508	511
121426	512	508
121427	508	505
121428	507	505
121429	509	506
121430	508	507
121431	504	508
121432	505	515
121433	504	513
121434	508	509
121435	506	507
121436	503	510
121437	505	509
121438	510	510
121439	510	511
121440	507	510
121441	511	511
121442	511	510
121443	508	509
121444	509	508
121445	508	511
121446	512	510
121447	518	510
121448	517	511
121449	513	507
121450	509	504
121451	504	505
121452	500	507
121453	499	507
121454	504	512
121455	506	513
121456	504	509
121457	504	506
121458	505	504
121459	502	507
121460	495	505
121461	510	505
121462	517	511
121463	518	516
121464	519	511
121465	509	510
121466	500	505
121467	504	505
121468	505	509
121469	504	509
121470	501	505
121471	502	510
121472	504	514
121473	510	511
121474	513	510
121475	517	510
121476	519	512
121477	520	508
121478	520	504
121479	521	513
121480	515	511
121481	510	508
121482	506	510
121483	496	507
121484	487	513
121485	489	511
121486	495	512
121487	497	510
121488	508	511
121489	518	511
121490	515	508
121491	517	507
121492	515	505
121493	513	505
121494	512	509
121495	510	507
121496	511	507
121497	509	507
121498	509	508
121499	501	509
121500	504	511
121501	500	513
121502	500	511
121503	504	509
121504	504	510
121505	500	510
121506	506	505
121507	507	506
121508	508	507
121509	511	508
121510	512	507
121511	512	508
121512	511	511
121513	509	512
121514	511	511
121515	509	508
121516	508	507
121517	509	505
121518	507	508
121519	507	509
121520	508	508
121521	505	512
121522	504	511
121523	505	510
121524	508	506
121525	512	511
121526	511	512
121527	511	510
121528	510	512
121529	509	508
121530	505	507
121531	504	507
121532	504	504
121533	505	507
121534	508	511
121535	506	510
121536	508	509
121537	512	509
121538	511	507
121539	509	505
121540	506	504
121541	508	508
121542	510	509
121543	508	509
121544	506	511
121545	506	510
121546	505	512
121547	504	510
121548	505	511
121549	509	510
121550	509	508
121551	511	508
121552	508	511
121553	514	511
121554	517	504
121555	512	508
121556	510	511
121557	509	514
121558	507	509
121559	505	508
121560	503	508
121561	500	510
121562	499	504
121563	499	504
121564	501	507
121565	501	510
121566	506	511
121567	508	507
121568	513	508
121569	521	504
121570	518	504
121571	513	507
121572	513	508
121573	514	508
121574	513	511
121575	511	516
121576	511	513
121577	504	511
121578	508	507
121579	506	509
121580	502	509
121581	501	508
121582	502	507
121583	502	510
121584	505	510
121585	508	508
121586	510	507
121587	511	509
121588	509	510
121589	509	506
121590	508	506
121591	508	512
121592	505	512
121593	504	512
121594	510	514
121595	511	516
121596	509	512
121597	508	509
121598	503	510
121599	500	510
121600	503	508
121601	505	504
121602	509	507
121603	508	506
121604	510	510
121605	509	510
121606	508	512
121607	506	511
121608	507	511
121609	508	507
121610	504	508
121611	507	508
121612	509	510
121613	510	512
121614	513	511
121615	512	511
121616	510	509
121617	512	509
121618	510	513
121619	508	509
121620	506	508
121621	507	511
121622	511	510
121623	506	511
121624	506	508
121625	502	508
121626	505	507
121627	507	506
121628	505	507
121629	502	504
121630	501	507
121631	504	511
121632	505	511
121633	508	510
121634	514	505
121635	514	504
121636	515	506
121637	511	508
121638	510	505
121639	511	505
121640	511	506
121641	513	510
121642	514	512
121643	508	511
121644	505	510
121645	510	511
121646	513	513
121647	512	508
121648	509	502
121649	505	508
121650	499	511
121651	495	508
121652	497	511
121653	500	510
121654	505	511
121655	504	511
121656	503	507
121657	506	508
121658	511	511
121659	511	509
121660	505	507
121661	508	505
121662	511	508
121663	514	509
121664	516	510
121665	511	509
121666	508	506
121667	510	507
121668	509	503
121669	511	504
121670	507	514
121671	504	515
121672	503	508
121673	508	510
121674	508	511
121675	509	508
121676	509	506
121677	512	506
121678	510	511
121679	510	512
121680	505	511
121681	504	508
121682	501	510
121683	506	510
121684	510	510
121685	506	513
121686	505	513
121687	507	509
121688	508	507
121689	512	508
121690	511	507
121691	509	506
121692	512	512
121693	510	513
121694	507	510
121695	502	510
121696	506	508
121697	506	508
121698	508	504
121699	505	504
121700	506	515
121701	509	516
121702	509	512
121703	508	510
121704	509	510
121705	507	508
121706	508	504
121707	507	504
121708	504	504
121709	508	503
121710	507	501
121711	508	501
121712	508	501
121713	508	502
121714	507	504
121715	504	505
121716	503	508
121717	504	505
121718	502	506
121719	505	502
121720	504	504
121721	510	506
121722	509	508
121723	510	510
121724	513	511
121725	510	513
121726	508	511
121727	506	514
121728	510	515
121729	513	515
121730	511	517
121731	515	516
121732	512	515
121733	510	514
121734	508	516
121735	506	511
121736	507	509
121737	510	505
121738	512	510
121739	514	511
121740	513	514
121741	513	512
121742	508	512
121743	505	512
121744	505	509
121745	502	508
121746	504	513
121747	507	509
121748	506	510
121749	503	509
121750	503	512
121751	504	508
121752	505	507
121753	507	508
121754	507	509
121755	504	508
121756	505	510
121757	508	510
121758	508	508
121759	508	509
121760	509	509
121761	508	506
121762	505	505
121763	505	509
121764	504	507
121765	504	510
121766	504	512
121767	502	509
121768	505	511
121769	512	509
121770	513	511
121771	515	510
121772	516	508
121773	515	507
121774	515	505
121775	510	509
121776	504	512
121777	504	508
121778	511	507
121779	508	507
121780	510	506
121781	513	506
121782	511	505
121783	510	508
121784	510	508
121785	509	510
121786	504	506
121787	500	507
121788	501	505
121789	497	504
121790	499	509
121791	502	514
121792	509	512
121793	517	509
121794	515	507
121795	512	508
121796	512	511
121797	509	513
121798	508	510
121799	506	507
121800	507	505
121801	508	503
121802	507	504
121803	505	507
121804	507	512
121805	503	512
121806	507	513
121807	506	512
121808	505	511
121809	508	513
121810	507	510
121811	511	504
121812	511	504
121813	507	510
121814	508	509
121815	509	510
121816	508	508
121817	507	506
121818	511	510
121819	511	509
121820	508	510
121821	508	511
121822	510	510
121823	504	508
121824	504	508
121825	503	506
121826	506	510
121827	510	511
121828	511	510
121829	513	508
121830	513	507
121831	512	507
